Turnhout;51,3216509;4,9375577;Duitsland;5
Turnhout;51,3216509;4,9375577;Singapore;1
Turnhout;51,3216509;4,9375577;Brazilië;1
Turnhout;51,3216509;4,9375577;Luxemburg;1
Turnhout;51,3216509;4,9375577;Oekraïne;1
Turnhout;51,3216509;4,9375577;Spanje;8
Turnhout;51,3216509;4,9375577;Rusland;2
Turnhout;51,3216509;4,9375577;Zwitserland;1
Turnhout;51,3216509;4,9375577;Canada;1
Turnhout;51,3216509;4,9375577;Nederland;39
Turnhout;51,3216509;4,9375577;China;1
Turnhout;51,3216509;4,9375577;Frankrijk;5
Turnhout;51,3216509;4,9375577;Japan;3
Kortemark;51,0284499;3,0441091;Duitsland;1
Kortemark;51,0284499;3,0441091;Frankrijk;1
Erpe-Mere;50,914137;3,9568328;Nederland;5
Herenthout;51,1394506;4,7564892;Frankrijk;1
Wemmel;50,91032;4,3009225;Zuid-Afrika;2
Zulte;50,9219215;3,4437734;Duitsland;5
Zulte;50,9219215;3,4437734;Nederland;6
Scherpenheuvel-Zichem;50,9890432;4,9776281;Frankrijk;1
Sint-Genesius-Rode;50,74594;4,35753;Nederland;1
Sint-Genesius-Rode;50,74594;4,35753;Portugal;1
Sint-Genesius-Rode;50,74594;4,35753;Oekraïne;1
Houthalen-Helchteren;51,0312424;5,3765453;Nederland;2
Houthalen-Helchteren;51,0312424;5,3765453;Marokko;1
Houthalen-Helchteren;51,0312424;5,3765453;Frankrijk;1
Houthalen-Helchteren;51,0312424;5,3765453;Zuid-Afrika;1
Houthalen-Helchteren;51,0312424;5,3765453;Kroatië;1
Brecht;51,3496533;4,6377227;Nederland;3
Westerlo;51,08995;4,91434;Oostenrijk;1
Westerlo;51,08995;4,91434;Ierland;2
Westerlo;51,08995;4,91434;Indonesië;2
Westerlo;51,08995;4,91434;Brazilië;2
Westerlo;51,08995;4,91434;Frankrijk;1
Sint-Truiden;50,8157248;5,1862508;Spanje;3
Sint-Truiden;50,8157248;5,1862508;Nederland;4
Sint-Truiden;50,8157248;5,1862508;Ierland;3
Sint-Truiden;50,8157248;5,1862508;Jordanië;1
Blankenberge;51,3123743;3,1327685;Duitsland;1
Blankenberge;51,3123743;3,1327685;Italië;1
Blankenberge;51,3123743;3,1327685;Spanje;1
Blankenberge;51,3123743;3,1327685;Zwitserland;1
Blankenberge;51,3123743;3,1327685;Nederland;1
Evergem;51,1099708;3,7067221;Nederland;3
Evergem;51,1099708;3,7067221;Frankrijk;5
De Haan;51,2762294;3,0300572;Nederland;3
Haacht;50,97894;4,64134;Nederland;2
Mortsel;51,1691158;4,4662486;Duitsland;1
Mortsel;51,1691158;4,4662486;Nederland;3
Mortsel;51,1691158;4,4662486;Frankrijk;1
Schoten;51,2497532;4,4977063;Aruba;4
